id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38777322,Modern East Austin Home ~ 15 mins to downtown,117664051,William,,78725,30.22062,-97.6347,Entire home/apt,329,1,6,2019-11-10,4.39,1,50
38777760,"ACL, SXSW, Formula 1, UT Football 2 Miles to Dwtn!",260827584,Jaison,,78705,30.29445,-97.73525,Entire home/apt,799,1,0,,,23,80
38778806,Be Among the First to Stay in the Lux Haus' Newest Two Bedroom Apartment,126263802,The Lux Haus,,78701,30.26604,-97.74982,Entire home/apt,153,1,0,,,16,319
38779806,Sunnyside Gardens,68920543,Katie,,78704,30.24811,-97.74289,Entire home/apt,90,2,0,,,1,10
38780050,Zilker Glamping: Easy 10 min walk to ACL!,148152530,Joshua,,78704,30.25816,-97.76892,Entire home/apt,60,2,3,2019-11-11,2.31,1,49
38780726,Stella—A sweetheart minivan with a bed (Zilker) :),67272317,Mack,,78746,30.2593,-97.78882,Entire home/apt,20,1,3,2019-10-28,1.88,2,90
38781609,Single room close to Downtown and The Domain,279128204,Mandie,,78754,30.35535,-97.65183,Private room,40,1,3,2019-10-27,2.20,1,67
38781685,Lil Gem of the East Side (she's a 1968),73625593,Carly,,78702,30.27374,-97.71173,Entire home/apt,100,1,11,2019-11-10,7.17,1,59
38781762,Nice like Home,296334798,Erick,,78754,30.36069,-97.64745,Private room,52,1,3,2019-10-26,1.96,5,262
38782097,Comfy  & Comfortable Space,296602448,Lana,,78741,30.22955,-97.73635,Entire home/apt,75,2,0,,,1,18
38782499,Cute One-Bedroom (10 mins from Zilker Park!),9575202,Beyum,,78735,30.25017,-97.8558,Entire home/apt,113,2,4,2019-11-06,3.08,1,225
38784762,artist's one bedroom (walk to zilker+free parking),108378732,Maddie,,78746,30.26668,-97.78427,Entire home/apt,400,1,1,2019-11-03,1,1,11
38786641,"Magical Oak Trees, The perfect retreat",296644297,Sara,,78749,30.20516,-97.84763,Entire home/apt,300,3,0,,,1,280
38787944,New Listing! Travis Heights Haven near Trendy SoCo,109638288,TurnKey Vacation Rentals,,78704,30.25112,-97.74475,Entire home/apt,139,2,0,,,68,356
38799428,Access to everywhere in heart of Austin..,294849978,William,,78741,30.22667,-97.74336,Entire home/apt,99,2,4,2019-11-10,3.08,1,90
38799663,"Eat, Drink, Explore - Downtown/Rainey",29822229,Will,,78701,30.26125,-97.73837,Entire home/apt,213,2,4,2019-11-02,2.45,1,36
38800369,"Private, Quiet, Country Guesthouse on Lake Austin.",71360466,Ally,,78733,30.35074,-97.86196,Entire home/apt,100,1,4,2019-11-09,4,1,176
38801374,Cozy room (1) near downtown Austin and airport,5834228,Leo,,78744,30.20023,-97.69351,Private room,39,1,18,2019-11-10,12.00,7,9
38801516,Nice 2BR apartment next to UT and Downtown,101634416,Walter,,78705,30.28523,-97.74789,Entire home/apt,110,2,1,2019-09-29,0.65,4,346
38802145,Cozy room (2) near downtown Austin and airport,5834228,Leo,,78744,30.20008,-97.69162,Private room,38,1,15,2019-11-10,9.78,7,21
38802306,Cozy room (3) near downtown Austin and airport,5834228,Leo,,78744,30.20102,-97.69201,Private room,38,1,16,2019-10-27,9.60,7,7
38803543,Cozy condo near downtown,24214040,Brett,,78741,30.23476,-97.72944,Entire home/apt,85,1,4,2019-11-10,3.64,1,32
38804959,Cozy room (4) near downtown Austin and airport,5834228,Leo,,78744,30.1998,-97.69294,Private room,38,1,15,2019-11-11,9.38,7,16
38817697,"The Map Rooms,  traveller's rest near Fitzhugh Rd",227289112,Walter,,78737,30.22931,-98.01579,Entire home/apt,75,1,7,2019-11-03,5.38,2,124
38818406,Comfy Cute Room in South Side Home!,7985005,Priscilla,,78745,30.20169,-97.82287,Private room,55,1,2,2019-11-06,1.67,2,89
38818528,South Austin suite,278691268,Jill,,78745,30.21545,-97.79462,Entire home/apt,101,2,5,2019-11-04,3.75,1,169
38819019,Cozy private rooms in Mid-Century home.,297042946,Randall,,78757,30.34629,-97.74397,Private room,45,2,3,2019-11-03,3,1,37
38819266,Centrally Located Family Home in Austin,297031142,Mihaela,,78757,30.34429,-97.71622,Entire home/apt,250,1,0,,,1,36
38819415,Home away from home,8027168,Jorge,,78701,30.27715,-97.73815,Entire home/apt,100,5,0,,,1,177
38820917,Ideal for Business or Leisure. 3 Story TH w Office,34085072,Skylar,,78741,30.22071,-97.69569,Private room,100,2,1,2019-11-04,1,1,155
38821218,Extended Stay Home in South Austin,206977627,Whitney,,78749,30.22598,-97.87017,Entire home/apt,183,30,0,,,2,83
38821347,Lovely Large Private Room in North Austin,26322585,Tiffany,,78754,30.37389,-97.64923,Private room,60,1,0,,,2,89
38821604,78704 SOLA Barton Hills/Zilker Townhouse,293431837,Carl,,78704,30.24492,-97.78314,Entire home/apt,300,2,1,2019-10-13,0.94,1,90
38821843,Lovely Private Room in North Austin,26322585,Tiffany,,78754,30.37533,-97.64981,Private room,55,2,1,2019-11-03,1,2,88
38822338,Hudson Bend Living w/Lake Views on all 3 Stories,103068619,Thuy,,78734,30.41027,-97.93162,Entire home/apt,493,1,1,2019-10-13,0.94,1,360
38822374,2BR Bachelor Pad - 12 min from ACL,30795848,Hayden,,78745,30.20903,-97.77309,Entire home/apt,320,2,0,,,1,52
38822527,"Personal oasis in the heart of Austin, TX",2570084,Alfonso,,78723,30.29117,-97.70136,Private room,40,1,6,2019-11-11,4.74,1,163
38822812,East Central Bungalow Near UT & Downtown,44035125,Aubrey & Deleir,,78722,30.28207,-97.70712,Entire home/apt,82,2,5,2019-11-04,3.85,1,59
38825059,Cozy Studio in the Heart of Rainey,266087556,Bryn,,78701,30.26124,-97.73838,Entire home/apt,100,2,8,2019-11-10,5.33,1,59
38826133,West Austin Extended Stay #2,487072,Greg & Amanda,,78731,30.34829,-97.75718,Entire home/apt,211,30,0,,,12,253
38826202,Luxury Waterfront Condo on Lake Austin-Tarrytown,36565169,Forrest And Cara,,78703,30.29604,-97.78302,Entire home/apt,195,30,0,,,1,63
38838707,1queen bed shared Restroom.,297354167,Sheeba,,78725,30.22989,-97.58784,Private room,50,1,1,2019-10-05,0.75,2,86
38840763,South Lamar 78704 Modern Condo - ACL/COTA F1 Wknd,432991,Matthew,,78704,30.24707,-97.78128,Entire home/apt,450,1,0,,,1,0
38841031,Trendy Modern Private Studio,46650920,Stevie,,78748,30.15792,-97.80239,Entire home/apt,75,2,3,2019-10-26,3,1,354
38841864,Amazing location! 5 min ride to downtown.,55352228,Magdiel,,78705,30.29505,-97.7317,Entire home/apt,57,2,5,2019-11-06,3.85,1,16
38842669,Awesome Downtown ATX Traveler Bedroom!,297387320,Joyce And Jordan,,78702,30.26287,-97.73487,Private room,69,1,5,2019-10-31,3.85,4,85
38843239,Clean Apartment near Downtown Austin and Airport,140308893,Koffi,,78741,30.23118,-97.72871,Entire home/apt,60,3,5,2019-10-29,3.33,1,157
38843240,Chic Private ATX Bedroom w/Private Bath!,297387320,Joyce And Jordan,,78702,30.26246,-97.73509,Private room,74,1,5,2019-10-25,3.26,4,76
38843921,Chic 1BR Apt in West Campus #214 by WanderJaunt,104309976,WanderJaunt,,78705,30.29363,-97.74439,Entire home/apt,10000,1,5,2019-10-15,3.13,165,175
38845065,Stylish 1BR Apt in West Campus #314 by WanderJaunt,104309976,WanderJaunt,,78705,30.29296,-97.74302,Entire home/apt,10000,1,5,2019-11-10,5,165,172
38846756,Sleek 1BR Apt in West Campus #210 by WanderJaunt,104309976,WanderJaunt,,78705,30.29285,-97.74275,Entire home/apt,10000,1,5,2019-11-10,3.66,165,160
38846859,Cute SOCO Condo,58100569,Cynthia,,78704,30.24962,-97.74641,Entire home/apt,300,2,2,2019-10-13,1.54,1,24
38847558,Experience New Downtown WorldMark/Wyndham Resort,220288938,Michael,,78701,30.27048,-97.74843,Entire home/apt,400,3,0,,,1,6
38847876,"Southern Comfort, a Modern 6th Street Condo",138398089,GuestSpaces,,78702,30.26482,-97.73218,Entire home/apt,278,2,3,2019-11-04,3,35,335
38848169,Spacious 6B3B Duplex | Close to Downtown | Parking,243684594,Kaizen Guest Properties,,78741,30.22373,-97.73625,Entire home/apt,300,30,0,,,7,41
38849122,Old South Austin Charm in the Center of Everything,133851875,Rachel,,78704,30.24725,-97.7627,Entire home/apt,150,2,5,2019-11-05,3.95,1,25
38849275,Casa Oasis,297453461,Annabelle & David,,78749,30.21593,-97.88712,Entire home/apt,750,3,1,2019-10-31,1,1,165
38851560,Sonder | South Congress | Relaxed 1BR,219500569,Sonder (Austin),,78704,30.25138,-97.74756,Entire home/apt,92,2,0,,,140,328
38851569,Sonder | South Congress | Cozy 1BR + Balcony,219500569,Sonder (Austin),,78704,30.2505,-97.74884,Entire home/apt,89,2,0,,,140,333
38851897,"Hill Country life,  just on the edge of the city",227585709,Jesse,,78736,30.24868,-97.89245,Private room,99,1,1,2019-10-12,0.91,1,79
38851965,Comfy south Austin home,229163511,Kale,,78748,30.15676,-97.84168,Entire home/apt,500,1,0,,,1,338
38852720,Modern Apartment in the Mueller Neighborhood,52364849,Abel,,78723,30.30006,-97.70659,Entire home/apt,50,3,0,,,1,20
38853122,Habitación cerca de Universidad de Texas,263915321,Francisco Y Sandra,,78747,30.16202,-97.73725,Private room,47,2,2,2019-10-13,1.54,2,356
38856742,Spacious 4BR ❤️ 7min Drive to DT w/Parking,247023420,Bon Voyage,,78741,30.22748,-97.74143,Entire home/apt,280,2,3,2019-10-27,3,3,75
38858475,Home Away From Home ,147290815,Fanee,,78741,30.23251,-97.7296,Entire home/apt,220,1,2,2019-11-02,1.87,1,67
38859877,Private bed/bath West Campus/UT/Downtown - ACL,106410215,Murtaza Ali,,78705,30.28985,-97.74722,Private room,65,1,1,2019-10-08,0.81,2,89
38867632,West Side Manor -7 mins from Downtown- 10+ guests!,297634770,Kathleen,,78703,30.28769,-97.76958,Entire home/apt,999,1,3,2019-11-10,3,1,77
38868075,Hudson Hideaway - Charming Lake Travis Townhome,297642974,Casey,,78734,30.40185,-97.92806,Entire home/apt,175,2,5,2019-11-11,4.69,1,215
38868199,Anna's South Austin Suburban Oasis,26937855,Anna,,78748,30.15476,-97.83059,Entire home/apt,79,2,0,,,1,139
38870711,Sonder | South Congress | Relaxed 2BR + Balcony,219500569,Sonder (Austin),,78704,30.25044,-97.74747,Entire home/apt,125,2,0,,,140,325
